Ссылка,Адрес,Цена,Тип помещения,Площадь,Этаж,Этажей в доме,Телефон
https://cian.ru/rent/commercial/324523087/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Ботанический, ул. Крестинского, 35",22000,Офис,22.0,4,16,+79122312705
https://cian.ru/rent/commercial/324547650/,"Свердловская область, Екатеринбург, мкр. Автовокзал, ул. Машинная, 42А",55000,Офис,50.2,2,12,+79826883448
https://cian.ru/rent/commercial/324562930/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Уктус, пер. Гончарный, 3А",63750,Офис,75.0,1,5,+79122115886
https://cian.ru/rent/commercial/324562934/,"Свердловская область, Екатеринбург, р-н Центр, ул. Бориса Ельцина, 3/2",406980,Офис,159.0,5,33,+79122115886
https://cian.ru/rent/commercial/324563853/,"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Шарташский рынок, тракт Сибирский, 8Е",22000,Офис,24.0,4,5,+79826712395
https://cian.ru/rent/commercial/324566487/,"Свердловская область, Екатеринбург, р-н Центр, ул. Малышева, 53",22000,Офис,14.0,4,8,+79122520768
https://cian.ru/rent/commercial/324576993/,"Свердловская область, Екатеринбург, р-н Центр, ул. Куйбышева, 44",111180,Офис,65.4,3,8,+79826224597
https://cian.ru/rent/commercial/324578558/,"Свердловская область, Екатеринбург, р-н Верх-Исетский, мкр. Юго-Западный, ул. Белореченская, 28А",24000,Офис,24.0,3,3,+79126562270
https://cian.ru/rent/commercial/324578641/,"Свердловская область, Екатеринбург, р-н Академический, мкр. Широкая Речка, ул. Соболева, 19",91500,Офис,122.0,1,1,+79827522038
https://cian.ru/rent/commercial/324596680/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Эльмаш, ул. Фрезеровщиков, 37А",1000,Офис,500.0,2,2,+79826203481
https://cian.ru/rent/commercial/324596927/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Уралмаш, ул. Индустрии, 104",99760,Свобод. назнач.,124.7,1,18,+79827230157
https://cian.ru/rent/commercial/324608053/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Уктус, ул. Мраморская",214795,Свобод. назнач.,180.5,1,5,+79827242463
https://cian.ru/rent/commercial/324608165/,"Свердловская область, Екатеринбург, р-н Центр, ул. Шейнкмана, 55",3160215,Офис,45.9,8,17,+79826106571
https://cian.ru/rent/commercial/324608586/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Эльмаш, ул. Шефская, 46А",150000,Офис,216.0,1,2,+79126627189
https://cian.ru/rent/commercial/324616559/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Автовокзал, ул. 8 Марта, 149",729000,Свобод. назнач.,242.0,1,5,+79827222411
https://cian.ru/rent/commercial/324617445/,"Свердловская область, Екатеринбург, р-н Центр, ул. Розы Люксембург, 22",77090,Офис,59.3,7,10,+79122115886
https://cian.ru/rent/commercial/324634069/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Вторчермет, ул. 8 Марта, 207с6",250000,Офис,277.0,2,2,+79826884344
https://cian.ru/rent/commercial/324634331/,"Свердловская область, Екатеринбург, р-н Центр, ул. Радищева, 6А",125550,Офис,83.7,14,16,+79867361205
https://cian.ru/rent/commercial/324634656/,"Свердловская область, Екатеринбург, р-н Центр, ул. Радищева, 6А",36960,Офис,26.4,12,16,+79867361205
https://cian.ru/rent/commercial/324636385/,"Свердловская область, Екатеринбург, р-н Центр, ул. Энгельса, 36",23000,Офис,13.1,6,6,+79826727449
https://cian.ru/rent/commercial/324636861/,"Свердловская область, Екатеринбург, р-н Центр, ул. Луначарского, 81",25000,Офис,18.0,12,12,+79122910271
https://cian.ru/rent/commercial/324637510/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Уралмаш, просп. Космонавтов, 101Б",139750,Офис,215.0,1,1,+79126512511
https://cian.ru/rent/commercial/324638900/,"Свердловская область, Екатеринбург, р-н Центр, ул. Малышева, 17А",265200,Свобод. назнач.,88.4,1,5,+79827512631
https://cian.ru/rent/commercial/324640691/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Эльмаш, ул. Фронтовых Бригад, 33А",650,Офис,15000.0,1,1,+79126524805
https://cian.ru/rent/commercial/324641046/,"Свердловская область, Екатеринбург, р-н Кировский, мкр. Втузгородок, ул. Коминтерна, 16",100000,Офис,107.3,5,8,+79126103252
https://cian.ru/rent/commercial/324642665/,"Свердловская область, Екатеринбург, р-н Центр, ул. Радищева, 33",27900,Офис,18.2,2,24,+79122846322
https://cian.ru/rent/commercial/324648295/,"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Шарташский рынок, тракт Сибирский, 15",70000,Офис,134.0,-1,9,+79126219079
https://cian.ru/rent/commercial/324649003/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Эльмаш, ул. Шефская, 46А",80000,Офис,108.0,2,2,+79126627189
https://cian.ru/rent/commercial/324649006/,"Свердловская область, Екатеринбург, р-н Кировский, мкр. ЖБИ, ул. 40-летия Комсомола, 38",28300,Офис,28.3,1,2,+79126627189
https://cian.ru/rent/commercial/324651832/,"Свердловская область, Екатеринбург, р-н Центр, ул. Кузнечная, 92",24140,Офис,14.2,-1,6,+79126608973
https://cian.ru/rent/commercial/324657992/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, ул. Амундсена, 56А",102179,Офис,132.7,3,4,+79126605091
https://cian.ru/rent/commercial/324666733/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, ул. Московская, 251",36000,Офис,43.0,5,26,+79126029069
https://cian.ru/rent/commercial/324667850/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Ботанический, ул. Крестинского, 35",36000,Офис,27.3,7,16,+79827431557
https://cian.ru/rent/commercial/324677569/,"Свердловская область, Екатеринбург, р-н Центр, ул. Горького, 26",366520,Офис,130.9,3,3,+79122510269
https://cian.ru/rent/commercial/324678841/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Эльмаш, просп. Космонавтов, 14/2",10450,Офис,19.4,4,4,+79826307552
https://cian.ru/rent/commercial/324679621/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Химмаш, ул. Димитрова, 17Е",153000,Свобод. назнач.,382.0,2,3,+79122058946
https://cian.ru/rent/commercial/324684191/,"Свердловская область, Екатеринбург, р-н Центр, ул. Кузнечная, 92",42900,Офис,28.6,1,6,+79126608973
https://cian.ru/rent/commercial/324684360/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Уралмаш, ул. 40-летия Октября, 36",35000,Офис,42.0,1,5,+79586067145
https://cian.ru/rent/commercial/324685105/,"Свердловская область, Екатеринбург, р-н Центр, ул. Энгельса, 17",269000,Офис,199.0,1,6,+79126720366
https://cian.ru/rent/commercial/324685210/,"Свердловская область, Екатеринбург, р-н Центр, ул. Тургенева, 1",68019,Офис,48.9,3,3,+79122115886
https://cian.ru/rent/commercial/324686227/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Ботанический, ул. Родонитовая, 20А",720000,Офис,24.0,1,15,+79126318619
https://cian.ru/rent/commercial/324689004/,"Свердловская область, Екатеринбург, р-н Центр, ул. Московская, 77",333750,Офис,222.5,2,2,+79122115886
https://cian.ru/rent/commercial/324690652/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Уралмаш, ул. Культуры, 2",9153,Свобод. назнач.,26.4,2,5,+79826310827
https://cian.ru/rent/commercial/324692850/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Уралмаш, ул. Культуры, 2",39354,Свобод. назнач.,77.8,3,5,+79826310827
https://cian.ru/rent/commercial/324693080/,"Свердловская область, Екатеринбург, р-н Центр, просп. Ленина, 44",60000,Офис,30.0,2,5,+79126219079
https://cian.ru/rent/commercial/324693088/,"Свердловская область, Екатеринбург, р-н Центр, просп. Ленина, 44",108000,Офис,60.0,2,5,+79126219079
https://cian.ru/rent/commercial/324693433/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, ул. Щорса, 56",12814,Свобод. назнач.,14.9,2,5,+79828424234
https://cian.ru/rent/commercial/324698959/,"Свердловская область, Екатеринбург, р-н Центр, ул. Московская, 77",551400,Офис,367.6,2,2,+79122115886
https://cian.ru/rent/commercial/324717076/,"Свердловская область, Екатеринбург, р-н Центр, ул. Бориса Ельцина, 3/2",715680,Офис,255.6,29,34,+79122271438
https://cian.ru/rent/commercial/324723222/,"Свердловская область, Екатеринбург, р-н Центр, ул. Розы Люксембург, 59",22500,Офис,15.0,1,1,+79826516142
https://cian.ru/rent/commercial/324723224/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Уралмаш, пл. Первой Пятилетки, 64",24000,Офис,20.0,1,1,+79826516142
https://cian.ru/rent/commercial/324723523/,"Свердловская область, Екатеринбург, р-н Октябрьский, ул. Щорса, 7И",37940,Офис,54.2,4,8,+79126930084
https://cian.ru/rent/commercial/324724318/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, ул. Николая Островского, 7",119990,Офис,92.3,1,8,+79910186771
https://cian.ru/rent/commercial/324724766/,"Свердловская область, Екатеринбург, р-н Центр, ул. Куйбышева, 44",71230,Офис,41.0,3,8,+79826224597
https://cian.ru/rent/commercial/324726682/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, ул. Чапаева, 23",86000,Офис,113.2,1,16,+79827239103
https://cian.ru/rent/commercial/324731685/,"Свердловская область, Екатеринбург, р-н Академический, мкр. Академический, ул. Очеретина, 11",38000,Офис,38.0,1,4,+79122115886
https://cian.ru/rent/commercial/324732082/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Химмаш, ул. Грибоедова, 34",50960,Офис,63.7,3,3,+79126627189
https://cian.ru/rent/commercial/324733199/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Уралмаш, ул. Машиностроителей, 19",1100,Офис,28.0,5,5,+79126026765
https://cian.ru/rent/commercial/324742584/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Автовокзал, ул. 8 Марта, 194",140000,Офис,109.2,3,25,+79193813289
https://cian.ru/rent/commercial/324743044/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, ул. Машинная, 1Б/5",185000,Офис,110.0,1,37,+79126103252
https://cian.ru/rent/commercial/324748495/,"Свердловская область, Екатеринбург, р-н Кировский, мкр. Пионерский, ул. Смазчиков, 3",83000,Офис,322.5,1,16,+79126733995
https://cian.ru/rent/commercial/324766574/,"Свердловская область, Екатеринбург, р-н Центр, ул. Энгельса, 19",502740,Офис,359.1,1,9,+79126132361
https://cian.ru/rent/commercial/324768304/,"Свердловская область, Екатеринбург, р-н Центр, ул. Николая Никонова, 21",99900,Офис,40.6,3,5,+79122058408
https://cian.ru/rent/commercial/324785421/,"Свердловская область, Екатеринбург, р-н Кировский, мкр. ЖБИ, ул. Новгородцевой, 11Б",35000,Свобод. назнач.,28.0,1,16,+79122522303
https://cian.ru/rent/commercial/324787516/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, ул. Громова, 28",89000,Офис,45.0,1,20,+79122311282
https://cian.ru/rent/commercial/324796563/,"Свердловская область, Екатеринбург, р-н Октябрьский, ул. Декабристов, 16Б",423000,Офис,235.0,1,2,+79826629771
https://cian.ru/rent/commercial/324796583/,"Свердловская область, Екатеринбург, р-н Центр, ул. Луначарского, 21",203400,Офис,135.0,1,9,+79826629771
https://cian.ru/rent/commercial/324796622/,"Свердловская область, Екатеринбург, р-н Центр, ул. Луначарского, 21",300000,Офис,200.0,1,9,+79826629771
https://cian.ru/rent/commercial/324796629/,"Свердловская область, Екатеринбург, р-н Центр, ул. Первомайская, 15",913000,Офис,571.0,14,19,+79826629771
https://cian.ru/rent/commercial/324796643/,"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Парковый, ул. Ткачей, 23Б",75000,Офис,49.0,3,23,+79826629771
https://cian.ru/rent/commercial/324796659/,"Свердловская область, Екатеринбург, р-н Центр, ул. Боевых Дружин, 20",430000,Офис,193.0,3,6,+79826629771
https://cian.ru/rent/commercial/324798606/,"Свердловская область, Екатеринбург, р-н Центр, ул. Карла Либкнехта, 22",45000,Офис,58.0,5,7,+79826613788
https://cian.ru/rent/commercial/324800132/,"Свердловская область, Екатеринбург, р-н Октябрьский, ул. Белинского, 83",61500,Офис,41.0,6,22,+79827007635
https://cian.ru/rent/commercial/324801082/,"Свердловская область, Екатеринбург, р-н Центр, ул. Шевченко, 9",528000,Офис,17.6,2,4,+79826912835
https://cian.ru/rent/commercial/324804203/,"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Парковый, ул. Большакова, 25",87400,Офис,92.0,2,2,+79122334604
https://cian.ru/rent/commercial/324804377/,"Свердловская область, Екатеринбург, р-н Центр, ул. Малышева, 51",64800,Офис,36.0,26,54,+79587180819
https://cian.ru/rent/commercial/324804410/,"Свердловская область, Екатеринбург, р-н Центр, просп. Ленина, 8",1887,Офис,34.3,4,11,+79826727878
https://cian.ru/rent/commercial/324804428/,"Свердловская область, Екатеринбург, р-н Центр, ул. Малышева, 51",345280,Офис,215.8,8,54,+79587180819
https://cian.ru/rent/commercial/324804512/,"Свердловская область, Екатеринбург, р-н Центр, ул. Красноармейская, 10",75000,Офис,51.9,10,20,+79587180819
https://cian.ru/rent/commercial/324804613/,"Свердловская область, Екатеринбург, р-н Центр, ул. Малышева, 51",67650,Офис,45.1,5,54,+79587180819
https://cian.ru/rent/commercial/324804811/,"Свердловская область, Екатеринбург, р-н Центр, ул. Малышева, 53",48510,Офис,53.9,2,8,+79587180819
https://cian.ru/rent/commercial/324805056/,"Свердловская область, Екатеринбург, р-н Центр, ул. Восточная, 52",15000,Офис,25.0,5,5,+79826437946
https://cian.ru/rent/commercial/324805677/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Эльмаш, ул. Электриков, 18",5000,Офис,18.0,2,2,+79827238215
https://cian.ru/rent/commercial/324815451/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, ул. Фурманова, 109",14000,Офис,22.0,3,9,+79126098166
https://cian.ru/rent/commercial/324824238/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, ул. Фрунзе, 31",42000,Офис,38.0,21,28,+79126043398
https://cian.ru/rent/commercial/324825125/,"Свердловская область, Екатеринбург, р-н Центр, ул. Тургенева, 13",42900,Офис,33.0,4,13,+79666698156
https://cian.ru/rent/commercial/324825127/,"Свердловская область, Екатеринбург, р-н Центр, ул. Тургенева, 13",14820,Офис,11.4,4,13,+79666698156
https://cian.ru/rent/commercial/324837983/,"Свердловская область, Екатеринбург, р-н Верх-Исетский, мкр. Юго-Западный, ул. Черкасская, 9",49500,Офис,55.0,2,2,+79120312012
https://cian.ru/rent/commercial/324842826/,"Свердловская область, Екатеринбург, р-н Железнодорожный, мкр. Завокзальный, пер. Мельковский, 5",15378,Офис,22.0,4,4,+79829723154
https://cian.ru/rent/commercial/324842916/,"Свердловская область, Екатеринбург, р-н Центр, ул. Радищева, 1",45000,Офис,16.0,2,2,+79122062247
https://cian.ru/rent/commercial/324843188/,"Свердловская область, Екатеринбург, р-н Центр, ул. 8 Марта, 12А",46000,Офис,37.0,3,11,+79126705326
https://cian.ru/rent/commercial/324844010/,"Свердловская область, Екатеринбург, р-н Центр, ул. Боевых Дружин, 20",440000,Офис,220.0,3,3,+79826522941
https://cian.ru/rent/commercial/324844350/,"Свердловская область, Екатеринбург, р-н Центр, ул. Боевых Дружин, 20",220000,Офис,110.0,3,3,+79826522941
https://cian.ru/rent/commercial/324844390/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Автовокзал, ул. Белинского, 182",146040,Свобод. назнач.,121.7,2,2,+79826726749
https://cian.ru/rent/commercial/324846500/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Химмаш, ул. Черняховского, 86к9/3",15000,Офис,15.0,4,6,+79240375946
https://cian.ru/rent/commercial/324847887/,"Свердловская область, Екатеринбург, р-н Железнодорожный, мкр. Старая Сортировка, ул. Строителей, 47Ф",15000,Офис,50.0,2,2,+79826626519
https://cian.ru/rent/commercial/324848228/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Химмаш, ул. Черняховского, 86к9/3",317500,Свобод. назнач.,635.0,4,5,+79240375946
https://cian.ru/rent/commercial/324849428/,"Свердловская область, Екатеринбург, р-н Верх-Исетский, мкр. Юго-Западный, ул. Черкасская, 9",66500,Свобод. назнач.,95.5,2,2,+79826874533
https://cian.ru/rent/commercial/324849972/,"Свердловская область, Екатеринбург, р-н Верх-Исетский, мкр. Юго-Западный, ул. Черкасская, 9",48000,Свобод. назнач.,55.0,2,2,+79826874533
https://cian.ru/rent/commercial/324850533/,"Свердловская область, Екатеринбург, р-н Центр, ул. Вайнера, 55А",31400 - 34000,Офис,17.0,5,5,+79827202078
https://cian.ru/rent/commercial/324858307/,"Свердловская область, Екатеринбург, р-н Кировский, мкр. Втузгородок, ул. Коминтерна, 16",100000,Офис,107.3,5,7,+79126627189
https://cian.ru/rent/commercial/324858310/,"Свердловская область, Екатеринбург, р-н Кировский, мкр. Втузгородок, ул. Кулибина, 2",30000,Офис,37.4,2,12,+79126627189
https://cian.ru/rent/commercial/324859954/,"Свердловская область, Екатеринбург, р-н Академический, мкр. Академический, ул. Очеретина, 11",22550,Офис,20.0,1,4,+79122115886
https://cian.ru/rent/commercial/324860525/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Ботанический, ул. Родонитовая, 18Б",75000,Офис,52.0,5,6,+79827333586
https://cian.ru/rent/commercial/324862608/,"Свердловская область, Екатеринбург, р-н Центр, ул. Радищева, 6А",101830,Офис,59.9,5,18,+79126627189
https://cian.ru/rent/commercial/324866145/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Эльмаш, ул. Электриков, 27",76104,Свобод. назнач.,105.7,1,16,+79122911135
https://cian.ru/rent/commercial/324872873/,"Свердловская область, Екатеринбург, р-н Центр, ул. Воеводина, 8",3000000,Офис,1250.0,3,8,+79587196703
https://cian.ru/rent/commercial/324875946/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Эльмаш, просп. Космонавтов, 62",100000,Офис,70.0,2,9,+79126807801
https://cian.ru/rent/commercial/324883059/,"Свердловская область, Екатеринбург, р-н Академический, мкр. УНЦ, ул. Чкалова, 241",15500,Офис,8.0,1,1,+79126638223
https://cian.ru/rent/commercial/324883360/,"Свердловская область, Екатеринбург, р-н Кировский, мкр. Втузгородок, ул. Блюхера, 88",15840 - 148000,Офис,185.0,1,3,+79826311688
https://cian.ru/rent/commercial/324884293/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Эльмаш, ул. Красных Командиров, 29",29900,Офис,29.0,2,24,+79826318924
https://cian.ru/rent/commercial/324887815/,"Свердловская область, Екатеринбург, р-н Верх-Исетский, мкр. ВИЗ, ул. Татищева, 98",80300,Офис,80.3,1,12,+79193806720
https://cian.ru/rent/commercial/324890550/,"Свердловская область, Екатеринбург, р-н Центр, ул. Антона Валека, 13",71050,Офис,49.0,5,6,+79126608973
https://cian.ru/rent/commercial/324893814/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Уктус, ул. Щербакова, 5А",47250,Офис,45.0,2,18,+79193925931
https://cian.ru/rent/commercial/324899961/,"Свердловская область, Екатеринбург, р-н Центр, ул. Карла Маркса, 12",172000,Офис,216.0,1,22,+79927034312
https://cian.ru/rent/commercial/324900050/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Вторчермет, ул. 8 Марта, 267",16369,Офис,26.8,2,2,+79126316428
https://cian.ru/rent/commercial/324910325/,"Свердловская область, Екатеринбург, р-н Октябрьский, ул. Белинского, 83",44500,Офис,32.0,14,20,+79193808283
https://cian.ru/rent/commercial/324922581/,"Свердловская область, Екатеринбург, р-н Чкаловский, Полевской тракт, 19-й км, 1",375000,Свобод. назнач.,375.0,1,1,+79126710948
https://cian.ru/rent/commercial/324922985/,"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Кольцово, проезд Горнистов, 14",20833,Офис,25.0,1,1,+79826719534
https://cian.ru/rent/commercial/324922990/,"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Кольцово, проезд Горнистов, 14",27500,Офис,33.0,3,3,+79826719534
https://cian.ru/rent/commercial/324923002/,"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Кольцово, проезд Горнистов, 14",8333,Офис,10.0,1,1,+79826719534
https://cian.ru/rent/commercial/324927089/,"Свердловская область, Екатеринбург, р-н Кировский, мкр. Втузгородок, ул. Коминтерна, 16",90000,Офис,90.7,5,8,+79126723390
https://cian.ru/rent/commercial/324936519/,"Свердловская область, Екатеринбург, р-н Центр, ул. Тургенева, 13",14070,Офис,20.1,-1,13,+79666698156
https://cian.ru/rent/commercial/324938855/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Ботанический, ул. Крестинского, 44",70000,Офис,71.7,4,12,+79126627189
https://cian.ru/rent/commercial/324943597/,"Свердловская область, Екатеринбург, р-н Центр, ул. Розы Люксембург, 22",119850,Офис,79.9,8,10,+79826101556
https://cian.ru/rent/commercial/324946677/,"Свердловская область, Екатеринбург, р-н Центр, ул. Шевченко, 9",18165,Офис,16.5,4,5,+79122100216
https://cian.ru/rent/commercial/324947287/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Химмаш, ул. Торговая, 5",9300,Офис,10.0,-1,5,+79122100216
https://cian.ru/rent/commercial/324962372/,"Свердловская область, Екатеринбург, р-н Центр, ул. Малышева, 40",98800,Офис,79.0,1,1,+79827114346
https://cian.ru/rent/commercial/324963185/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Елизавет, ул. Новостроя, 1АЗ",11520,Офис,17.0,3,3,+79828431397
https://cian.ru/rent/commercial/324963198/,"Свердловская область, Екатеринбург, р-н Верх-Исетский, мкр. ВИЗ, ул. Кирова, 28",11800,Офис,22.0,4,10,+79193910184
https://cian.ru/rent/commercial/324967386/,"Свердловская область, Екатеринбург, р-н Центр, ул. Карла Маркса, 8",25420,Офис,16.7,1,6,+79122100216
https://cian.ru/rent/commercial/324968603/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Елизавет, ул. Походная, 81",5440,Офис,11.6,3,3,+79827437172
https://cian.ru/rent/commercial/324968949/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, ул. Московская, 196",134300,Офис,111.9,1,25,+79827422154
https://cian.ru/rent/commercial/324970674/,"Свердловская область, Екатеринбург, р-н Центр, ул. 8 Марта, 32А",562500,Офис,375.0,3,7,+79126627189
https://cian.ru/rent/commercial/324971731/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Елизавет, ул. Походная, 81",11150,Офис,20.7,2,3,+79827437172
https://cian.ru/rent/commercial/324973223/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Елизавет, ул. Походная, 81",8320,Офис,18.8,-1,3,+79827437172
https://cian.ru/rent/commercial/324973478/,"Свердловская область, Екатеринбург, р-н Кировский, мкр. Втузгородок, ул. Гагарина, 9",66080,Офис,47.2,3,3,+79122629749
https://cian.ru/rent/commercial/324990859/,"Свердловская область, Екатеринбург, р-н Центр, ул. Малышева, 53",14000,Офис,20.0,4,5,+79810787613
https://cian.ru/rent/commercial/324992778/,"Свердловская область, Екатеринбург, р-н Центр, ул. Шевченко, 9",36000,Офис,16.0,2,4,+79587197742
https://cian.ru/rent/commercial/325017707/,"Свердловская область, Екатеринбург, р-н Октябрьский, ул. Бажова, 174",33750,Офис,37.5,5,6,+79927035066
https://cian.ru/rent/commercial/325017897/,"Свердловская область, Екатеринбург, р-н Железнодорожный, мкр. Старая Сортировка, ул. Пехотинцев, 2В",150000,Свобод. назнач.,99.4,1,9,+79122413727
https://cian.ru/rent/commercial/325019402/,"Свердловская область, Екатеринбург, р-н Академический, мкр. Академический, ул. Академика Парина, 37А",28000,Офис,43.0,7,32,+79122627324
https://cian.ru/rent/commercial/325019776/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, ул. Шаумяна, 73",30000,Офис,49.0,4,6,+79827242448
https://cian.ru/rent/commercial/325020710/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Пионерский, ул. Маяковского, 25А",118600,Офис,118.6,5,12,+79927035066
https://cian.ru/rent/commercial/325029038/,"Свердловская область, Екатеринбург, р-н Центр, ул. Маршала Жукова, 16",334080,Офис,111.36,3,27,+79827229245
https://cian.ru/rent/commercial/325030945/,"Свердловская область, Екатеринбург, р-н Центр, просп. Ленина, 22А",298500,Свобод. назнач.,99.5,1,4,+79827322874
https://cian.ru/rent/commercial/325030954/,"Свердловская область, Екатеринбург, р-н Центр, ул. Радищева, 6А",236400,Офис,157.6,11,18,+79122216027
https://cian.ru/rent/commercial/325031093/,"Свердловская область, Екатеринбург, р-н Кировский, мкр. Втузгородок, ул. Чебышева, 6",25440,Офис,31.0,2,6,+79826311842
https://cian.ru/rent/commercial/325031097/,"Свердловская область, Екатеринбург, р-н Кировский, мкр. Втузгородок, ул. Чебышева, 6",17290,Офис,18.0,4,6,+79826311842
https://cian.ru/rent/commercial/325031667/,"Свердловская область, Екатеринбург, р-н Октябрьский, ул. Белинского, 83",25000,Офис,40.0,6,25,+79826311940
https://cian.ru/rent/commercial/325032960/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Уралмаш, просп. Космонавтов, 101Б",171200,Свобод. назнач.,214.0,1,5,+79122629069
https://cian.ru/rent/commercial/325034709/,"Свердловская область, Екатеринбург, р-н Центр, ул. Шейнкмана, 55",68850,Офис,45.9,8,17,+79126627189
https://cian.ru/rent/commercial/325041487/,"Свердловская область, Екатеринбург, р-н Верх-Исетский, ул. Малышева, 5",257600,Офис,184.0,7,7,+79827308161
https://cian.ru/rent/commercial/325041519/,"Свердловская область, Екатеринбург, р-н Верх-Исетский, ул. Малышева, 5",443800,Офис,317.0,7,7,+79827308161
https://cian.ru/rent/commercial/325041539/,"Свердловская область, Екатеринбург, р-н Верх-Исетский, ул. Малышева, 5",117600,Офис,84.0,7,9,+79827308161
https://cian.ru/rent/commercial/325042597/,"Свердловская область, Екатеринбург, р-н Верх-Исетский, ул. Малышева, 5",36400,Офис,26.0,9,9,+79827308161
https://cian.ru/rent/commercial/325042778/,"Свердловская область, Екатеринбург, р-н Верх-Исетский, ул. Малышева, 5",88200,Офис,63.0,7,9,+79827308161
https://cian.ru/rent/commercial/325042989/,"Свердловская область, Екатеринбург, р-н Верх-Исетский, ул. Малышева, 5",61600,Офис,44.0,7,9,+79827308161
https://cian.ru/rent/commercial/325043762/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Эльмаш, ул. Фронтовых Бригад, 27",26544,Офис,31.6,3,3,+79587197118
https://cian.ru/rent/commercial/325045886/,"Свердловская область, Екатеринбург, р-н Центр, ул. Мамина-Сибиряка, 36",115280,Офис,104.8,4,5,+79126930605
https://cian.ru/rent/commercial/325046040/,"Свердловская область, Екатеринбург, р-н Кировский, мкр. Втузгородок, ул. Библиотечная, 62А",34500,Офис,40.0,3,3,+79827308421
https://cian.ru/rent/commercial/325048305/,"Свердловская область, Екатеринбург, р-н Центр, просп. Ленина, 50",142800,Офис,142.8,6,6,+79126627189
https://cian.ru/rent/commercial/325055590/,"Свердловская область, Екатеринбург, р-н Октябрьский, ул. Тверитина, 42к3",103500,Офис,69.0,1,12,+79120516196
